Cbench started.
  %   cumulative   self              self     total
 time   seconds   seconds    calls  ms/call  ms/call  name
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd33864f240>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd338537240>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339a19848>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x000000023cb958>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339300480>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd33976e558>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339f390d0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339c1ef08>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339c1ef08>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd3397bd9a0>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339c1c9d8>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd3397bd9a0>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339719058>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339920338>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339539580>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3395c6e58>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339f84eb8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3393a6790>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3393a6790>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339eba0a0>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd33939bae8>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339eba0a0>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3396a5c48>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339837bb0>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd33960d510>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd33965f108>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339443310>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339470c98>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339470c98>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd3393da720>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339466248>.total_len
  0.00   405.92      0.00       11     0.00     0.91  #<BinData::Struct:0x007fd3393da720>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33849e838>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd338577b60>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3382f80d8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3383d7198>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd338140ba0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3381a2fd0>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3381a2fd0>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd33803bf98>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd338195218>.total_len
  0.00   405.92      0.00       11     0.00     5.45  #<BinData::Struct:0x007fd33803bf98>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33930c4b0>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3399385a0>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339ca55a8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3392107c8>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339f67db8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd33921b0b0>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd33921b0b0>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339e25ea0>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339218928>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339e25ea0>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339df8680>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339ec6710>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339d4bcc8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339db3a58>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339b4e2e0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339b9a7d0>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339b9a7d0>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339acda78>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339b6eec8>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339acda78>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3392eddf8>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3393db378>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339252470>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339275f10>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3388414e0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd33868b790>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd33868b790>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd338875b78>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd33867ce98>.total_len
  0.00   405.92      0.00       11     0.00     0.91  #<BinData::Struct:0x007fd338875b78>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x00000003132df8>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd33802afb8>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x00000002f05940>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x0000000304cfb0>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339a6bfa8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x00000002261018>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x00000002261018>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd33976cde8>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x000000020622a8>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd33976cde8>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339c55418>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339e0e6d8>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339a0f8c0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339bdbcf8>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33973c940>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3397d4510>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3397d4510>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd3395ae650>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339799aa0>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd3395ae650>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3399d66d8>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339aaf2d0>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339886030>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3398f4cb0>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3396a60d0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339754f18>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339754f18>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd33963edb8>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd3396c9c60>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd33963edb8>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd338752598>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd33880cc68>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3385e6470>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3386d0458>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33845de28>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3384d5c98>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3384d5c98>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd33834d830>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd3384c4a38>.total_len
  0.00   405.92      0.00       11     0.00     1.82  #<BinData::Struct:0x007fd33834d830>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339f24130>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd33934ae18>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd33998fc38>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339c1f6b0>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33921dfe0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd33930ca00>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd33930ca00>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd3391d9f20>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd3392e5d60>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd3391d9f20>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3394c18f0>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339552878>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339ef8f30>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339f92158>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339dc51e0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339de73f8>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339de73f8>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339d4a738>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339de4428>.total_len
  0.00   405.92      0.00       11     0.00     1.82  #<BinData::Struct:0x007fd339d4a738>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33947f9c8>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3395f4e48>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3393dbb48>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339436f98>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339274b88>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339296828>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339296828>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339246cd8>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd33928bb30>.total_len
  0.00   405.92      0.00       11     0.00     0.91  #<BinData::Struct:0x007fd339246cd8>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33818b920>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd338283a30>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd33c021c70>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3380d7240>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x00000002fe9b18>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x00000003094270>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x00000003094270>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x00000002e60670>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x0000000306a650>.total_len
  0.00   405.92      0.00       11     0.00     1.82  #<BinData::Struct:0x00000002e60670>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339f67908>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339727658>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339c9a4f0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339e608e8>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339ba68a0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339bdaad8>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339bdaad8>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339967dc8>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339bcf9d0>.total_len
  0.00   405.92      0.00       11     0.00     2.73  #<BinData::Struct:0x007fd339967dc8>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339b347a0>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339ce5450>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339a70d28>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339ada840>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3398a9dc8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3398de2f8>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3398de2f8>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339836ee0>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd3398d3a38>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339836ee0>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3388ea1f8>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd338880d20>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3387738b0>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd338835780>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd338608958>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd338659538>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd338659538>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd3385242a8>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd338647e78>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd3385242a8>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3397edbc8>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3392b0160>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd33935f458>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd33934a918>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33998d848>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339ed2e70>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339ed2e70>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd33930f638>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339ed0008>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd33930f638>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3395ad7f0>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339719530>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3394a3af8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339538018>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339ebb798>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339f12868>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339f12868>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339ddbb70>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339f10400>.total_len
  0.00   405.92      0.00       11     0.00     1.82  #<BinData::Struct:0x007fd339ddbb70>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3396259f8>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339677898>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd33945b2f8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339547ef0>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339393b90>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3393db3f0>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3393db3f0>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd3392811a8>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd3393d8b78>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd3392811a8>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3382b61d8>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd33839f838>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3380fc090>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3381f5320>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x00000003144eb8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x00000002f603b8>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x00000002f603b8>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x00000002fe0748>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x00000002f4cdb8>.total_len
  0.00   405.92      0.00       11     0.00     3.64  #<BinData::Struct:0x00000002fe0748>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339725d08>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3391dbd70>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339e4d900>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3391fa450>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339c29598>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339c62758>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339c62758>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339b80178>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339c57b78>.total_len
  0.00   405.92      0.00       11     0.00     0.91  #<BinData::Struct:0x007fd339b80178>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339cd1a40>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339d36aa8>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd339ac0be8>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339b34c00>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3398f7578>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339979e38>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339979e38>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339879768>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd33994f200>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339879768>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd338843ad8>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339236e28>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3387e9538>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd3388c6f78>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd338666c10>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3386e8bc0>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd3386e8bc0>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd33858c470>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd3386d3cc0>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd33858c470>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd33999e198>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x0000000228edd8>._length
  0.00   405.92      0.00        3     0.00     0.00  #<BinData::Struct:0x007fd3392aac38>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd339386288>.message_type
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd339a46640>.xid
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339f50b40>.ofp_version
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007fd339f50b40>.message_type
  0.00   405.92      0.00        9     0.00     0.00  #<BinData::Struct:0x007fd339580cf0>.reason
  0.00   405.92      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007fd339f39dc8>.total_len
  0.00   405.92      0.00       11     0.00     0.00  #<BinData::Struct:0x007fd339580cf0>.reason=
  0.00   405.92      0.00        4     0.00     0.00  #<BinData::Struct:0x007fd3395bb800>.xid
  0.00   405.92      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007fd33973c418>._length
